ID,Name,behaviorVariationId,sortId,wanderingEquipId,weight,weaponWeightRate,fixPrice,basicPrice,sellValue,correctStrength,correctAgility,correctMagic,correctFaith,physGuardCutRate,magGuardCutRate,fireGuardCutRate,thunGuardCutRate,spEffectBehaviorId0,spEffectBehaviorId1,spEffectBehaviorId2,residentSpEffectId,residentSpEffectId1,residentSpEffectId2,materialSetId,originEquipWep,originEquipWep1,originEquipWep2,originEquipWep3,originEquipWep4,originEquipWep5,originEquipWep6,originEquipWep7,originEquipWep8,originEquipWep9,originEquipWep10,originEquipWep11,originEquipWep12,originEquipWep13,originEquipWep14,originEquipWep15,antiDemonDamageRate,antSaintDamageRate,antWeakA_DamageRate,antWeakB_DamageRate,vagrantItemLotId,vagrantBonusEneDropItemLotId,vagrantItemEneDropItemLotId,equipModelId,iconId,durability,durabilityMax,attackThrowEscape,parryDamageLife,attackBasePhysics,attackBaseMagic,attackBaseFire,attackBaseThunder,attackBaseStamina,saWeaponDamage,saDurability,guardAngle,staminaGuardDef,reinforceTypeId,trophySGradeId,trophySeqId,throwAtkRate,bowDistRate,equipModelCategory,equipModelGender,weaponCategory,wepmotionCategory,guardmotionCategory,atkMaterial,defMaterial,defSfxMaterial,correctType,spAttribute,spAtkcategory,wepmotionOneHandId,wepmotionBothHandId,properStrength,properAgility,properMagic,properFaith,overStrength,attackBaseParry,defenseBaseParry,guardBaseRepel,attackBaseRepel,guardCutCancelRate,guardLevel,slashGuardCutRate,blowGuardCutRate,thrustGuardCutRate,poisonGuardResist,diseaseGuardResist,bloodGuardResist,curseGuardResist,isDurabilityDivergence,rightHandEquipable,leftHandEquipable,bothHandEquipable,arrowSlotEquipable,boltSlotEquipable,enableGuard,enableParry,enableMagic,enableSorcery,enableMiracle,enableVowMagic,isNormalAttackType,isBlowAttackType,isSlashAttackType,isThrustAttackType,isEnhance,isLuckCorrect,isCustom,disableBaseChangeReset,disableRepair,isDarkHand,simpleModelForDlc,lanternWep,isVersusGhostWep,baseChangeCategory,isDragonSlayer,isDeposit,disableMultiDropShare,pad_0,oldSortId,pad_1
852300,Demon's Great Hammer [Raw],3500,1324,899000,22,0.7,1200,800,50,60,0,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,300,852005,852005,852005,852005,852005,852005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,654,70,600,600,1,10,159,0,0,0,45,50,0,0,32,300,-1,19,0,-1,7,0,5,35,2,0,50,50,0,1,0,2,12,46,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,15,0,1,0,0,1324,[0|0|0|0|0|0|0|0]
852400,Demon's Great Hammer [Magic],3500,1325,899000,22,0.7,1200,800,50,23,0,58,0,50,10,35,35,-1,-1,-1,-1,-1,-1,400,852005,852005,852005,852005,852005,852005,852405,852405,852405,852405,852405,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,654,70,600,600,1,10,104,112,0,0,45,50,0,0,32,400,-1,20,0,-1,7,0,5,35,2,0,50,50,1,1,0,2,12,46,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,20,0,1,0,0,1325,[0|0|0|0|0|0|0|0]
852500,Demon's Great Hammer [Enchanted],3500,1326,899000,22,0.7,1200,800,50,16,0,57,0,50,10,35,35,-1,-1,-1,-1,-1,-1,500,852405,852405,852405,852405,852405,852405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,654,70,600,600,1,10,104,110,0,0,45,50,0,0,32,500,-1,21,0,-1,7,0,5,35,2,0,50,50,1,1,0,2,12,46,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,22,0,1,0,0,1326,[0|0|0|0|0|0|0|0]
852600,Demon's Great Hammer [Divine],3500,1327,899000,22,0.7,1200,800,100,31,0,0,58,50,10,35,35,-1,-1,-1,-1,-1,-1,600,852005,852005,852005,852005,852005,852005,852605,852605,852605,852605,852605,-1,-1,-1,-1,-1,1,1.1,1,1,100900,100910,100920,654,70,600,600,1,10,93,114,0,0,45,50,0,0,32,600,-1,22,0,-1,7,0,5,35,2,0,50,50,1,1,0,2,12,46,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,25,0,1,0,0,1327,[0|0|0|0|0|0|0|0]
852700,Demon's Great Hammer [Occult],3500,1328,899000,22,0.7,1200,800,100,29,0,0,68,50,10,35,35,-1,-1,-1,-1,-1,-1,700,852605,852605,852605,852605,852605,852605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1.1,1,100900,100910,100920,654,70,600,600,1,10,95,104,0,0,45,50,0,0,32,700,-1,23,0,-1,7,0,5,35,2,0,50,50,1,1,0,2,12,46,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,30,0,1,0,0,1328,[0|0|0|0|0|0|0|0]
852800,Demon's Great Hammer [Fire],3500,1329,899000,22,0.7,1200,800,50,0,0,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,800,852005,852005,852005,852005,852005,852005,852805,852805,852805,852805,852805,-1,-1,-1,-1,-1,1,1,1,1,101000,101010,101020,654,70,600,600,1,10,138,0,138,0,45,50,0,0,32,800,-1,24,0,-1,7,0,5,35,2,0,50,50,0,2,0,2,12,46,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,35,0,1,0,0,1329,[0|0|0|0|0|0|0|0]
852900,Demon's Great Hammer [Chaos],3500,1330,899000,22,0.7,1200,800,50,0,0,0,0,50,10,35,35,-1,-1,-1,-1,-1,-1,900,852805,852805,852805,852805,852805,852805,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101000,101010,101020,654,70,600,600,1,10,120,0,138,0,45,50,0,0,32,900,-1,25,0,-1,7,0,5,35,2,0,50,50,0,2,0,2,12,46,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,40,0,1,0,0,1330,[0|0|0|0|0|0|0|0]
854000,Dragon Tooth,3500,1341,899000,18,0.7,1998,10000,5000,35,0,0,0,50,10,35,35,-1,-1,-1,6860,-1,-1,1100,854000,854000,854000,854000,854000,854000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101100,101110,101120,655,157,999,999,1,10,290,0,0,0,45,50,0,0,32,1100,655,-1,0,-1,7,0,5,35,2,0,50,50,0,1,0,2,12,40,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,45,0,1,0,0,1341,[0|0|0|0|0|0|0|0]
855000,Large Club,3502,1301,899000,11,0,500,800,50,103,0,0,0,55,10,40,40,6500,-1,-1,-1,-1,-1,0,855000,855000,855000,855000,855000,855000,855005,855005,855005,855005,855005,855010,855010,855010,855010,855010,1,1,1,1,100700,100710,100720,659,170,250,250,1,10,120,0,0,0,40,50,0,0,32,0,-1,16,0,-1,7,0,5,35,2,2,52,52,0,1,124,2,12,26,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1301,[0|0|0|0|0|0|0|0]
855100,Large Club [Crystal],3502,1302,899000,11,0,500,800,1,103,0,0,0,55,10,40,40,6500,-1,-1,-1,-1,-1,100,855010,855010,855010,855010,855010,855010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,659,170,25,25,1,10,120,0,0,0,40,50,0,0,32,100,-1,17,0,-1,7,0,5,35,2,2,52,52,0,1,124,2,12,26,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,5,0,1,0,0,1302,[0|0|0|0|0|0|0|0]
855200,Large Club [Lightning],3502,1303,899000,11,0,500,800,500,0,0,0,0,55,10,40,40,6500,-1,-1,-1,-1,-1,200,855010,855010,855010,855010,855010,855010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,659,170,250,250,1,10,120,0,0,120,40,50,0,0,32,200,-1,18,0,-1,7,0,5,35,2,2,52,52,0,6,124,2,12,26,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10,0,1,0,0,1303,[0|0|0|0|0|0|0|0]
855300,Large Club [Raw],3502,1304,899000,11,0,500,800,50,78,0,0,0,55,10,40,40,6500,-1,-1,-1,-1,-1,300,855005,855005,855005,855005,855005,855005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,659,170,250,250,1,10,138,0,0,0,40,50,0,0,32,300,-1,19,0,-1,7,0,5,35,2,2,52,52,0,1,124,2,12,26,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,15,0,1,0,0,1304,[0|0|0|0|0|0|0|0]
855400,Large Club [Magic],3502,1305,899000,11,0,500,800,50,29,0,74,0,55,10,40,40,6500,-1,-1,-1,-1,-1,400,855005,855005,855005,855005,855005,855005,855405,855405,855405,855405,855405,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,659,170,250,250,1,10,90,98,0,0,40,50,0,0,32,400,-1,20,0,-1,7,0,5,35,2,2,52,52,1,1,124,2,12,26,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,20,0,1,0,0,1305,[0|0|0|0|0|0|0|0]
855500,Large Club [Enchanted],3502,1306,899000,11,0,500,800,50,20,0,72,0,55,10,40,40,6500,-1,-1,-1,-1,-1,500,855405,855405,855405,855405,855405,855405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,659,170,250,250,1,10,90,96,0,0,40,50,0,0,32,500,-1,21,0,-1,7,0,5,35,2,2,52,52,1,1,124,2,12,26,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,22,0,1,0,0,1306,[0|0|0|0|0|0|0|0]
855600,Large Club [Divine],3502,1307,899000,11,0,500,800,100,39,0,0,74,55,10,40,40,6500,-1,-1,-1,-1,-1,600,855005,855005,855005,855005,855005,855005,855605,855605,855605,855605,855605,-1,-1,-1,-1,-1,1,1.1,1,1,100900,100910,100920,659,170,250,250,1,10,81,99,0,0,40,50,0,0,32,600,-1,22,0,-1,7,0,5,35,2,2,52,52,1,1,124,2,12,26,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,25,0,1,0,0,1307,[0|0|0|0|0|0|0|0]
855700,Large Club [Occult],3502,1308,899000,11,0,500,800,100,37,0,0,87,55,10,40,40,6500,-1,-1,-1,-1,-1,700,855605,855605,855605,855605,855605,855605,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1.1,1,100900,100910,100920,659,170,250,250,1,10,82,90,0,0,40,50,0,0,32,700,-1,23,0,-1,7,0,5,35,2,2,52,52,1,1,124,2,12,26,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,30,0,1,0,0,1308,[0|0|0|0|0|0|0|0]
855800,Large Club [Fire],3502,1309,899000,11,0,500,800,50,0,0,0,0,55,10,40,40,6500,-1,-1,-1,-1,-1,800,855005,855005,855005,855005,855005,855005,855805,855805,855805,855805,855805,-1,-1,-1,-1,-1,1,1,1,1,101000,101010,101020,659,170,250,250,1,10,120,0,120,0,40,50,0,0,32,800,-1,24,0,-1,7,0,5,35,2,2,52,52,0,2,124,2,12,26,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,35,0,1,0,0,1309,[0|0|0|0|0|0|0|0]
855900,Large Club [Chaos],3502,1310,899000,11,0,500,800,50,0,0,0,0,55,10,40,40,6500,-1,-1,-1,-1,-1,900,855805,855805,855805,855805,855805,855805,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101000,101010,101020,659,170,250,250,1,10,105,0,121,0,40,50,0,0,32,900,-1,25,0,-1,7,0,5,35,2,2,52,52,0,2,124,2,12,26,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,40,0,1,0,0,1310,[0|0|0|0|0|0|0|0]
856000,Smough's Hammer [Club],3503,1351,899000,28,0.7,1200,5000,1,50,0,0,0,50,10,35,35,6730,-1,-1,-1,-1,-1,1900,800010,800010,800010,800010,800010,800010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,652,71,600,600,1,10,300,0,0,0,45,50,0,0,32,1000,652,-1,0,-1,7,0,5,35,2,0,50,50,0,1,70,2,12,58,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,1351,[0|0|0|0|0|0|0|0]
856100,Smough's Hammer [Mace],3503,1352,899000,28,0.7,1200,5000,1,50,0,0,0,50,10,35,35,6730,-1,-1,-1,-1,-1,1900,801010,801010,801010,801010,801010,801010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,652,71,600,600,1,10,300,0,0,0,45,50,0,0,32,1000,652,-1,0,-1,7,0,5,35,2,0,50,50,0,1,70,2,12,58,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,1352,[0|0|0|0|0|0|0|0]
856200,Smough's Hammer [Morning Star],3503,1353,899000,28,0.7,1200,5000,1,50,0,0,0,50,10,35,35,6730,-1,-1,-1,-1,-1,1900,802010,802010,802010,802010,802010,802010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,652,71,600,600,1,10,300,0,0,0,45,50,0,0,32,1000,652,-1,0,-1,7,0,5,35,2,0,50,50,0,1,70,2,12,58,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,1353,[0|0|0|0|0|0|0|0]
856300,Smough's Hammer [Warpick],3503,1354,899000,28,0.7,1200,5000,1,50,0,0,0,50,10,35,35,6730,-1,-1,-1,-1,-1,1900,803010,803010,803010,803010,803010,803010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,652,71,600,600,1,10,300,0,0,0,45,50,0,0,32,1000,652,-1,0,-1,7,0,5,35,2,0,50,50,0,1,70,2,12,58,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,1354,[0|0|0|0|0|0|0|0]
856400,Smough's Hammer [Pickaxe],3503,1355,899000,28,0.7,1200,5000,1,50,0,0,0,50,10,35,35,6730,-1,-1,-1,-1,-1,1900,804010,804010,804010,804010,804010,804010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,652,71,600,600,1,10,300,0,0,0,45,50,0,0,32,1000,652,-1,0,-1,7,0,5,35,2,0,50,50,0,1,70,2,12,58,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,1355,[0|0|0|0|0|0|0|0]
856500,Smough's Hammer [Reinforced Club],3503,1356,899000,28,0.7,1200,5000,1,50,0,0,0,50,10,35,35,6730,-1,-1,-1,-1,-1,1900,809010,809010,809010,809010,809010,809010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,652,71,600,600,1,10,300,0,0,0,45,50,0,0,32,1000,652,-1,0,-1,7,0,5,35,2,0,50,50,0,1,70,2,12,58,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,1356,[0|0|0|0|0|0|0|0]
856600,Smough's Hammer [Blacksmith Hammer],3503,1357,899000,28,0.7,1200,5000,1,50,0,0,0,50,10,35,35,6730,-1,-1,-1,-1,-1,1900,810010,810010,810010,810010,810010,810010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,652,71,600,600,1,10,300,0,0,0,45,50,0,0,32,1000,652,-1,0,-1,7,0,5,35,2,0,50,50,0,1,70,2,12,58,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,1357,[0|0|0|0|0|0|0|0]
856700,Smough's Hammer [Blacksmith Giant Hammer,3503,1358,899000,28,0.7,1200,5000,1,50,0,0,0,50,10,35,35,6730,-1,-1,-1,-1,-1,1900,811010,811010,811010,811010,811010,811010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,652,71,600,600,1,10,300,0,0,0,45,50,0,0,32,1000,652,-1,0,-1,7,0,5,35,2,0,50,50,0,1,70,2,12,58,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,1358,[0|0|0|0|0|0|0|0]
856800,Smough's Hammer [Hammer of Vamos],3503,1359,899000,28,0.7,1200,5000,1,50,0,0,0,50,10,35,35,6730,-1,-1,-1,-1,-1,1900,812010,812010,812010,812010,812010,812010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,652,71,600,600,1,10,300,0,0,0,45,50,0,0,32,1000,652,-1,0,-1,7,0,5,35,2,0,50,50,0,1,70,2,12,58,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,1359,[0|0|0|0|0|0|0|0]
856900,Smough's Hammer [Great Club],3503,1360,899000,28,0.7,1200,5000,1,50,0,0,0,50,10,35,35,6730,-1,-1,-1,-1,-1,1900,850010,850010,850010,850010,850010,850010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,652,71,600,600,1,10,300,0,0,0,45,50,0,0,32,1000,652,-1,0,-1,7,0,5,35,2,0,50,50,0,1,70,2,12,58,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,1360,[0|0|0|0|0|0|0|0]
857000,Smough's Hammer [Demon's Great Hammer],3503,1361,899000,28,0.7,1200,5000,1,50,0,0,0,50,10,35,35,6730,-1,-1,-1,-1,-1,1900,852010,852010,852010,852010,852010,852010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,652,71,600,600,1,10,300,0,0,0,45,50,0,0,32,1000,652,-1,0,-1,7,0,5,35,2,0,50,50,0,1,70,2,12,58,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,1361,[0|0|0|0|0|0|0|0]
857100,Smough's Hammer [Large Club],3503,1362,899000,28,0.7,1200,5000,1,50,0,0,0,50,10,35,35,6730,-1,-1,-1,-1,-1,1900,855010,855010,855010,855010,855010,855010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,101200,101210,101220,652,71,600,600,1,10,300,0,0,0,45,50,0,0,32,1000,652,-1,0,-1,7,0,5,35,2,0,50,50,0,1,70,2,12,58,0,0,0,99,0,0,10,60,0,3,0,0,0,50,50,50,38,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,45,0,1,0,0,1362,[0|0|0|0|0|0|0|0]
898000,[Ghost] Hammer,3300,1363,898000,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,2011,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,7,0,5,33,2,0,50,50,0,1,0,0,10,0,0,0,0,99,0,0,10,40,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1363,[0|0|0|0|0|0|0|0]
899000,[Ghost] Mallet,3500,1364,899000,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,2012,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,-1,-1,0,-1,7,0,5,35,2,0,50,50,0,1,0,2,12,0,0,0,0,99,0,0,10,60,0,3,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1364,[0|0|0|0|0|0|0|0]
900000,Fists,4201,1750,999000,0,0,10,0,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1005,72,5,5,1,10,20,0,0,0,10,5,0,0,0,0,-1,-1,0,-1,7,0,9,42,2,3,53,59,0,1,0,0,10,0,0,0,0,99,0,0,10,20,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1750,[0|0|0|0|0|0|0|0]
901000,Caestus,4200,1751,999000,0.5,0,600,100,50,51,51,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,0,901000,901000,901000,901000,901000,901000,901005,901005,901005,901005,901005,901010,901010,901010,901010,901010,1,1,1,1,100700,100710,100720,1000,73,300,300,1,10,66,0,0,0,10,20,0,0,0,0,-1,16,0,-1,7,0,9,42,2,0,50,50,0,1,0,0,10,5,8,0,0,99,0,0,10,20,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1751,[0|0|0|0|0|0|0|0]
901100,Caestus [Crystal],4200,1752,999000,0.5,0,600,100,1,51,51,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,100,901010,901010,901010,901010,901010,901010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1000,73,30,30,1,10,66,0,0,0,10,20,0,0,0,100,-1,17,0,-1,7,0,9,42,2,0,50,50,0,1,0,0,10,5,8,0,0,99,0,0,10,20,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,5,0,1,0,0,1752,[0|0|0|0|0|0|0|0]
901200,Caestus [Lightning],4200,1753,999000,0.5,0,600,100,500,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,200,901010,901010,901010,901010,901010,901010,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100700,100710,100720,1000,73,300,300,1,10,66,0,0,66,10,20,0,0,0,200,-1,18,0,-1,7,0,9,42,2,0,50,50,0,6,0,0,10,5,8,0,0,99,0,0,10,20,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10,0,1,0,0,1753,[0|0|0|0|0|0|0|0]
901300,Caestus [Raw],4200,1754,999000,0.5,0,600,100,50,38,38,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,300,901005,901005,901005,901005,901005,901005,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,1000,73,300,300,1,10,76,0,0,0,10,20,0,0,0,300,-1,19,0,-1,7,0,9,42,2,0,50,50,0,1,0,0,10,5,8,0,0,99,0,0,10,20,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,15,0,1,0,0,1754,[0|0|0|0|0|0|0|0]
901400,Caestus [Magic],4200,1755,999000,0.5,0,600,100,50,14,14,73,0,0,0,0,0,-1,-1,-1,-1,-1,-1,400,901005,901005,901005,901005,901005,901005,901405,901405,901405,901405,901405,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,1000,73,300,300,1,10,50,54,0,0,10,20,0,0,0,400,-1,20,0,-1,7,0,9,42,2,0,50,50,1,1,0,0,10,5,8,0,0,99,0,0,10,20,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,20,0,1,0,0,1755,[0|0|0|0|0|0|0|0]
901500,Caestus [Enchanted],4200,1756,999000,0.5,0,600,100,50,10,10,72,0,0,0,0,0,-1,-1,-1,-1,-1,-1,500,901405,901405,901405,901405,901405,901405,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,100800,100810,100820,1000,73,300,300,1,10,50,53,0,0,10,20,0,0,0,500,-1,21,0,-1,7,0,9,42,2,0,50,50,1,1,0,0,10,5,8,0,0,99,0,0,10,20,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,22,0,1,0,0,1756,[0|0|0|0|0|0|0|0]
